dataset_id,data_dir,kerchunk_file,frequency,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,file,size_gb_physical,open_kerchunk,open_netcdf,load_kerchunk,load_netcdf,temporal_build_kerchunk,temporal_build_netcdf,temporal_compute_kerchunk,temporal_compute_netcdf,temporal_graph_tasks_kerchunk,temporal_graph_tasks_netcdf,spatial_build_kerchunk,spatial_build_netcdf,spatial_compute_kerchunk,spatial_compute_netcdf,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.CMIP.AS-RCEC.TaiESM1.piControl.r1i1p1f1.day.pr.gn.v20200309,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/AS-RCEC/TaiESM1/piControl/r1i1p1f1/day/pr/gn/v20200309,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.AS-RCEC.TaiESM1.piControl.r1i1p1f1.day.pr.gn.v20200309.kerchunk.json,day,pr,True,ok,,,50,50-99,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.AS-RCEC.TaiESM1.piControl.r1i1p1f1.day.pr.gn.v20200309.kerchunk.json,30.432812871411443,2.349366562513751,50.67335138148337,19.165777583999443,2.818833868004731,0.114853769497131,0.1631647555041127,38.00999533449067,1.5641934284940362,,,0.3253897084941854,0.3396101555117639,37.17668861801212,2.7810661219991744,0.0463629599871351,6.799186642938149,24.30006074829612,13.36778306849015
CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.pr.gn.v20200120,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/day/pr/gn/v20200120,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.pr.gn.v20200120.kerchunk.json,day,pr,True,ok,,,50,50-99,4,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.pr.gn.v20200120.kerchunk.json,16.65524334553629,4.285374663493712,61.22477571800118,37.22127198000089,11.008720467521924,0.1013752605067566,0.1218453384935855,77.45936371751304,1.5786266809882363,,,0.2443708224891452,0.2690354980004485,79.42326778901042,1.1617914279922843,0.069994125960248,3.381071586821701,49.06756274322103,68.36275933474859
CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.ta.gn.v20200120,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/HAMMOZ-Consortium/MPI-ESM-1-2-HAM/piControl/r1i1p1f1/day/ta/gn/v20200120,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/ta/piControl/day/CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.ta.gn.v20200120.kerchunk.json,day,ta,True,ok,,,50,50-99,10,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/ta/piControl/day/CMIP6.CMIP.HAMMOZ-Consortium.MPI-ESM-1-2-HAM.piControl.r1i1p1f1.day.ta.gn.v20200120.kerchunk.json,83.92891567479819,4.624906656492385,78.40099403698696,39.73277709400281,7.835074632996111,0.1109500784950796,0.1098195594822755,78.14925366200623,1.7586080960172694,,,0.2641892139945412,0.3170894399954704,81.12861609800893,1.758271730010165,0.0589904083908746,5.071142133946605,44.43812913120969,46.14111386386217
CMIP6.CMIP.MIROC.MIROC6.piControl.r1i1p1f1.day.pr.gn.v20191016,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MIROC/MIROC6/piControl/r1i1p1f1/day/pr/gn/v20191016,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.MIROC.MIROC6.piControl.r1i1p1f1.day.pr.gn.v20191016.kerchunk.json,day,pr,True,ok,,,50,50-99,5,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.MIROC.MIROC6.piControl.r1i1p1f1.day.pr.gn.v20191016.kerchunk.json,15.957014315761626,2.1338956789986696,35.89850138050679,17.825296531504137,3.7846768189920112,0.0986018559924559,0.2004036305152112,35.954530514994985,1.3552247479965445,,,0.2231738645059522,0.2707989159971475,36.22524534650438,3.4017750909843016,0.0594424724414093,4.709859621845234,26.530308399508847,10.648924275597134
CMIP6.CMIP.MPI-M.ICON-ESM-LR.piControl.r1i1p1f1.day.pr.gn.v20210215,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MPI-M/ICON-ESM-LR/piControl/r1i1p1f1/day/pr/gn/v20210215,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.MPI-M.ICON-ESM-LR.piControl.r1i1p1f1.day.pr.gn.v20210215.kerchunk.json,day,pr,True,skipped,benchmark_returned_none,,50,50-99,6,,,,,,,,,,,,,,,,,,,,
CMIP6.CMIP.NCAR.CESM2-FV2.piControl.r1i1p1f1.day.pr.gn.v20191120,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCAR/CESM2-FV2/piControl/r1i1p1f1/day/pr/gn/v20191120,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCAR.CESM2-FV2.piControl.r1i1p1f1.day.pr.gn.v20191120.kerchunk.json,day,pr,True,ok,,,50,50-99,7,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCAR.CESM2-FV2.piControl.r1i1p1f1.day.pr.gn.v20191120.kerchunk.json,7.991752476431429,2.110639988502953,6.339647159999004,17.521125353014213,0.8081556455144892,0.0995998700091149,0.1276092095067724,35.30287055351073,1.3968055250006728,,,0.2110296854953048,0.2729085184982978,35.95526888249151,3.3108866094844416,0.332927043924521,21.68038477521232,25.27400552306215,10.859710139118995
CMIP6.CMIP.NCAR.CESM2-WACCM.piControl.r1i1p1f1.day.pr.gn.v20190320,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCAR/CESM2-WACCM/piControl/r1i1p1f1/day/pr/gn/v20190320,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCAR.CESM2-WACCM.piControl.r1i1p1f1.day.pr.gn.v20190320.kerchunk.json,day,pr,True,ok,,,50,50-99,8,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCAR.CESM2-WACCM.piControl.r1i1p1f1.day.pr.gn.v20190320.kerchunk.json,30.86750498879701,2.2454754615027923,12.745800842007156,17.500736010508263,4.034871079988079,0.1207527750084409,0.1204273195035057,35.654051114514004,1.4243899855064228,,,0.440151599003002,0.2907353594928281,36.13920658448478,5.568561870997655,0.1761737445404163,4.337371792944613,25.031102069871466,6.489863527009737
CMIP6.CMIP.NCAR.CESM2.esm-piControl.r1i1p1f1.day.pr.gn.v20190723,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCAR/CESM2/esm-piControl/r1i1p1f1/day/pr/gn/v20190723,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/esm-piControl/day/CMIP6.CMIP.NCAR.CESM2.esm-piControl.r1i1p1f1.day.pr.gn.v20190723.kerchunk.json,day,pr,True,ok,,,50,50-99,2,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/esm-piControl/day/CMIP6.CMIP.NCAR.CESM2.esm-piControl.r1i1p1f1.day.pr.gn.v20190723.kerchunk.json,30.895024010911584,2.3389953289879486,10.377898039499996,19.30881444449188,3.3177890079969075,0.1031171975046163,0.2552971400145907,37.170858520505135,1.7888203490001615,,,0.2902087164839031,0.4453234515094664,36.50079120448208,3.645924685508362,0.2253823770560614,5.819783716791997,20.7795369396828,10.011394736035989
CMIP6.CMIP.NCC.NorESM2-LM.abrupt-4xCO2.r1i1p1f1.day.pr.gn.v20210118,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCC/NorESM2-LM/abrupt-4xCO2/r1i1p1f1/day/pr/gn/v20210118,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/abrupt-4xCO2/day/CMIP6.CMIP.NCC.NorESM2-LM.abrupt-4xCO2.r1i1p1f1.day.pr.gn.v20210118.kerchunk.json,day,pr,True,ok,,,50,50-99,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/abrupt-4xCO2/day/CMIP6.CMIP.NCC.NorESM2-LM.abrupt-4xCO2.r1i1p1f1.day.pr.gn.v20210118.kerchunk.json,7.5240603387355804,2.148755066518788,51.18805438949494,19.48201586598589,5.57855655849562,0.1031910790043184,0.1151909969921689,35.9221837084915,1.624321196519304,,,0.2876723075169138,0.3034291554940864,36.40538213650871,6.636861475999467,0.0419776663158302,3.4923040864964605,22.11519728085048,5.485331021019435
CMIP6.CMIP.NCC.NorESM2-MM.piControl.r1i1p1f1.day.pr.gn.v20191108,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCC/NorESM2-MM/piControl/r1i1p1f1/day/pr/gn/v20191108,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCC.NorESM2-MM.piControl.r1i1p1f1.day.pr.gn.v20191108.kerchunk.json,day,pr,True,ok,,,50,50-99,9,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/piControl/day/CMIP6.CMIP.NCC.NorESM2-MM.piControl.r1i1p1f1.day.pr.gn.v20191108.kerchunk.json,30.632148707285523,2.290075554017676,45.40162990399404,21.06710781049333,9.08017865700822,0.1342545359948417,0.1037916385103017,38.9075234704942,3.820305877496139,,,0.3516969414922641,0.2896737549890531,36.76847707400157,3.9856142429925967,0.0504403819611818,2.3201204080090885,10.184400076361037,9.225297490505245
CMIP6.CMIP.AWI.AWI-ESM-1-1-LR.piControl.r1i1p1f1.day.hur.gn.v20200212,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/AWI/AWI-ESM-1-1-LR/piControl/r1i1p1f1/day/hur/gn/v20200212,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.AWI.AWI-ESM-1-1-LR.piControl.r1i1p1f1.day.hur.gn.v20200212.kerchunk.json,day,hur,True,ok,,,100,100-149,2,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.AWI.AWI-ESM-1-1-LR.piControl.r1i1p1f1.day.hur.gn.v20200212.kerchunk.json,15.07851387374103,0.5740545655135065,17.867960378003772,3.720173895038897,2.0017419575015083,0.1043107159784995,0.1370123335218522,7.518505253014155,1.9647325570113023,,,0.2285170080140233,0.3621765389980282,7.171800337993773,1.6707033075217623,0.0321275933777082,1.858468261155032,3.826732155571901,4.292683390105968
CMIP6.CMIP.CCCma.CanESM5.esm-piControl.r1i1p1f1.day.hur.gn.v20190429,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/CCCma/CanESM5/esm-piControl/r1i1p1f1/day/hur/gn/v20190429,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/esm-piControl/day/CMIP6.CMIP.CCCma.CanESM5.esm-piControl.r1i1p1f1.day.hur.gn.v20190429.kerchunk.json,day,hur,True,ok,,,100,100-149,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/esm-piControl/day/CMIP6.CMIP.CCCma.CanESM5.esm-piControl.r1i1p1f1.day.hur.gn.v20190429.kerchunk.json,78.82462856732309,4.477730521000922,71.41949737050163,38.20767499851354,0.826823057490401,0.124530777495238,0.125459070506622,75.08546363750065,1.866882845002692,,,0.3428079445002367,0.3461196360003669,76.32491825350735,1.2837343889987096,0.0626961920184327,46.21021952929405,40.21969768402493,59.45538182009711
CMIP6.CMIP.CCCma.CanESM5.piControl.r1i1p1f1.day.hur.gn.v20190429,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/CCCma/CanESM5/piControl/r1i1p1f1/day/hur/gn/v20190429,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.CCCma.CanESM5.piControl.r1i1p1f1.day.hur.gn.v20190429.kerchunk.json,day,hur,True,ok,,,100,100-149,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.CCCma.CanESM5.piControl.r1i1p1f1.day.hur.gn.v20190429.kerchunk.json,78.82511557638645,4.060767165501602,78.6349606064905,38.66489744698629,6.080069476010976,0.1160949069890193,0.179575971502345,75.68916462550987,1.82377585399081,,,0.317839780531358,0.444436018995475,76.24721356350346,3.696071871527238,0.0516407350392495,6.359285465328864,41.50135251537949,20.629256197877364
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.day.hur.gn.v20200730,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/day/hur/gn/v20200730,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.day.hur.gn.v20200730.kerchunk.json,day,hur,True,ok,,,100,100-149,4,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.day.hur.gn.v20200730.kerchunk.json,349.9874601215124,8.587218451546505,40.46296021400485,1191.1334233260131,32.30350433150306,0.1563146739499643,0.119745795498602,1190.549572488002,7.821360966016073,,,0.2554027825826779,0.3591162160155363,1198.041221721971,20.49586050544167,0.212224177522591,36.87319527635256,152.21769940819215,58.45283838675083
CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.piControl.r1i1p1f1.day.hur.gn.v20190710,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MPI-M/MPI-ESM1-2-HR/piControl/r1i1p1f1/day/hur/gn/v20190710,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.piControl.r1i1p1f1.day.hur.gn.v20190710.kerchunk.json,day,hur,True,ok,,,100,100-149,5,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hur/piControl/day/CMIP6.CMIP.MPI-M.MPI-ESM1-2-HR.piControl.r1i1p1f1.day.hur.gn.v20190710.kerchunk.json,236.2903330298141,2.0990842720493674,41.54456886148546,19.444774192525077,7.374286133039277,0.1063919275184162,0.1076540735084563,37.165535078034736,3.658555122965481,,,0.2850650565233081,0.3502252244506962,37.24003415851621,5.993153240997344,0.0505260814969091,2.6368347853232814,10.158528115304112,6.213763049435884
CMIP6.HighResMIP.CNRM-CERFACS.CNRM-CM6-1-HR.control-1950.r1i1p1f2.day.hus.gr.v20190221,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CNRM-CERFACS/CNRM-CM6-1-HR/control-1950/r1i1p1f2/day/hus/gr/v20190221,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hus/control-1950/day/CMIP6.HighResMIP.CNRM-CERFACS.CNRM-CM6-1-HR.control-1950.r1i1p1f2.day.hus.gr.v20190221.kerchunk.json,day,hus,True,ok,,,100,100-149,6,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/hus/control-1950/day/CMIP6.HighResMIP.CNRM-CERFACS.CNRM-CM6-1-HR.control-1950.r1i1p1f2.day.hus.gr.v20190221.kerchunk.json,168.03516759444028,0.5969433970749378,18.32562925753882,5.6125507960096,8.086185901018325,0.1200251235277392,0.1112854839884676,12.476460043515544,7.496543230488896,,,0.1989968685084022,0.239852151076775,9.316339710436296,6.828592954494525,0.0325742373528246,0.6940912396415212,1.6642950837357977,1.364313230049004
